id,data
2182683172,"华语,流行,影视原声"
753776811,"华语,民谣,流行"
2497502812,"华语,民谣,流行"
2729966026,"华语,流行,治愈"
455754938,"民谣,治愈,吉他"
2731655806,"华语,流行,治愈"
3021087157,"华语,流行"
2658663155,"放松,流行,00后"
931665053,民谣
2750978184,"华语,流行"
2836499019,"华语,流行,治愈"
2520454912,"华语,流行,伤感"
2853657822,"华语,流行,感动"
56345021,"影视原声,欧美,流行"
2460054991,"华语,欧美,说唱"
2246610538,"华语,流行,治愈"
2931742174,"华语,民谣,治愈"
2144732064,"华语,流行,怀旧"
2349188270,"华语,影视原声"
2349844278,"华语,影视原声"
2408901803,流行
2016469215,"清晨,夜晚,安静"
2856733833,"流行,华语"
2855871989,"流行,华语"
2339740063,"华语,怀旧"
2517257191,"华语,民谣"
2514180255,
1998414933,"华语,流行,世界音乐"
2556128012,
2770828912,"华语,流行,影视原声"
3017014395,"华语,欧美,综艺"
2337310970,"学习,工作,轻音乐"
2927241345,"华语,影视原声,校园"
2059475723,"轻音乐,治愈,影视原声"
2539995555,
2055400114,"华语,影视原声"
2400773976,"华语,流行,浪漫"
3053321137,"华语,流行,思念"
3034422300,"流行,治愈,孤独"
635903110,"华语,说唱,浪漫"
518621467,"治愈,下午茶,浪漫"
2714388615,"流行,孤独,华语"
2006262850,"另类/独立,摇滚,雷鬼"
2686152638,"华语,流行,孤独"
2997207196,"华语,流行,治愈"
2815616232,"华语,孤独,夜晚"
2746809430,"华语,流行,治愈"
2674070097,"华语,流行,钢琴"
2929230550,"治愈,华语,流行"
2720965607,"华语,流行,孤独"
2564404001,"华语,孤独,治愈"
2977458007,"华语,流行,治愈"
2759645390,"华语,流行,治愈"
2688873035,"华语,流行,学习"
2903932321,"华语,流行,治愈"
2149897736,"华语,流行,摇滚"
2635359836,"华语,流行,民谣"
2815777391,"华语,流行,翻唱"
69325611,"New Age,古风,工作"
743558697,"古风,伤感,经典"
2683848158,"华语,流行,伤感"
2332465328,"华语,古风,治愈"
2333142183,"华语,民谣,粤语"
2767811922,"古风,华语,流行"
2685449094,"华语,古风,浪漫"
2870848805,"华语,流行,古风"
2632467373,"华语,流行,治愈"
2385374546,"华语,古风,民谣"
2888301972,"华语,伤感,孤独"
2499781992,"华语,流行,伤感"
2765820785,"华语,流行,治愈"
2541329756,"90后,怀旧,流行"
162077153,"华语,流行,怀旧"
2391786657,
2874623507,"华语,流行,欧美"
2255796408,"华语,古风,孤独"
2013219926,"华语,古风,兴奋"
2964557525,"华语,流行,治愈"
617728052,"治愈,民谣"
2440480388,"华语,流行,伤感"
2074273616,"华语,古风,浪漫"
98317854,"KTV,流行,华语"
2556878438,"华语,流行,经典"
2810133722,"流行,民谣,古风"
2792085260,"华语,学习,工作"
2621874307,"华语,流行,伤感"
75531717,"华语,ACG,古风"
973451038,
2239349364,"夜晚,安静,华语"
2089451943,"民谣,安静,治愈"
2220042776,"治愈,安静,感动"
3076749857,"华语,流行,治愈"
2482645921,"华语,流行,伤感"
586302582,"散步,流行,放松"
2786335966,"华语,流行,民谣"
2407258591,"世界音乐,另类/独立,下午茶"
3072699525,"华语,治愈,放松"
2802039750,"华语,流行,伤感"
3044613096,散步
2788431035,"华语,流行,伤感"
172595349,"华语,伤感,孤独"
2405606841,"翻唱,华语,流行"
912837255,"伤感,网络歌曲,流行"
2882993443,"华语,流行,影视原声"
2197916536,"伤感,孤独,安静"
651708051,"下午茶,清新"
974763910,"华语,流行,民谣"
976025912,"民族,安静,清晨"
632590535,"90后,治愈"
2290572876,"夜晚,放松,轻音乐"
2465422774,"民谣,吉他,孤独"
2382830188,"华语,流行,治愈"
111459342,"华语,古风,流行"
2189109402,
2207482536,"华语,民谣,伤感"
990801851,"华语,流行,治愈"
2245401887,
2209128966,
2078627462,夜晚
111798122,
2018640908,"小语种,放松,清新"
2341496595,"流行,电子,欧美"
2821115454,流行
2934604165,"华语,流行,治愈"
2076817880,"华语,流行,欧美"
2968732422,"华语,夜晚,治愈"
2999648309,"华语,流行,旅行"
2091484707,"华语,放松,安静"
2814352452,"华语,流行,民谣"
2766753738,"华语,流行,治愈"
2428562475,"夜晚,浪漫,吉他"
2730262369,"安静,思念"
2650235005,"华语,流行,放松"
2331136477,"华语,民谣,古风"
2773607631,"华语,治愈,安静"
2802798906,"华语,流行"
2419854809,"华语,流行,民谣"
2382814072,"治愈,华语,民谣"
2325231532,"治愈,感动,怀旧"
2857711620,"流行,民谣,华语"
2770958680,"流行,电子,说唱"
2044593080,"轻音乐,散步,思念"
2145841317,"华语,流行,治愈"
2380162241,
2616416061,"欧美,流行,电子"
2579371743,"流行,说唱,R&amp;B/Soul"
2949519188,"华语,流行,夜晚"
2232063715,华语
2728784106,"华语,流行,民谣"
2880369798,"说唱,治愈,思念"
2799941589,"华语,流行,兴奋"
2897080899,"华语,说唱,流行"
800331353,"说唱,华语,电子"
892066255,"华语,说唱,浪漫"
2303788974,"华语,流行"
2581776009,
2876811374,"华语,流行"
2081795259,"华语,说唱,清新"
2512385149,"小语种,流行,学习"
2920846364,"华语,说唱,浪漫"
2012244408,"华语,说唱,感动"
2234855597,"华语,说唱"
2320682442,"华语,说唱,放松"
817194122,"说唱,流行,浪漫"
2353138113,"民谣,说唱,韩语"
2069749302,"华语,说唱,兴奋"
1991114941,"华语,流行,夜晚"
2135543528,"思念,治愈,感动"
2234221021,"流行,怀旧,思念"
2242968853,"华语,流行"
760383259,"华语,说唱,雷鬼"
2842028305,华语
433110049,
440582108,"说唱,R&amp;B/Soul,00后"
2067892602,"流行,治愈,放松"
2882817804,华语
2864076078,"流行,治愈,民谣"
2298415731,
2867367993,"华语,流行,浪漫"
2879409906,"华语,流行,治愈"
2252293216,"华语,流行,感动"
1992641301,"安静,浪漫,流行"
2811031169,"华语,怀旧,90后"
2408879599,"华语,流行,90后"
2633466169,"华语,器乐,驾车"
2726789793,"华语,流行,治愈"
2869983519,"华语,流行,治愈"
